member,fact,attempt,validation_ms,store_ms
org0-member0,a254caeb0a5f30ca1591eaac44096f5d19171d89d13c517a028e9491b92063e8,1,0.735,41.221
org0-member0,a2c550def0084f8c21dcfc0bacf3e2bdd8118dd8827df9f4279fa3ff537fabee,1,0.611,37.795
org0-member0,a3cb3b70a4564bb3f32d59bed6e963f0a384568af7689f608f2e2e2b3be7b4f9,1,0.635,81.569
org0-member0,a3e44b37ad6020d5ab0fb1651f101c58379b5e7a26c1521d349b65d9e36dc019,1,1.33,58.791
org0-member0,a88ed5c710b8e8d0f2daf058c8955fc935ee56156601d10b0caeb664d6c948f6,1,0.582,42.265
org0-member0,a920b331564a4923d52a0a95c5c3d119f3112cf2394dd639bbc4f0e608aa5e4c,1,0.629,24.695
org0-member0,aaa020d1ecf274b1f596d484eaa4f16d8a3eed3ec0dcb2873ab8b541353c6a07,1,0.626,44.515
org0-member0,b3460dbec02c1f14c87c99749fb504424cd7b46998eae71dc3953d47d2e213ef,1,0.623,44.68
org0-member0,bf3729c6b9153901cdd88bb41fb3ca0e4f7b07d2a86858feb09372974e7e700b,1,0.654,29.445
org0-member0,c1a231d9343642b11e97a75001be4ab27d7c8b7e2a419f819d281a278bf46bad,1,0.821,40.304
org0-member0,d06e43d59fe95f0a8cc533c7e4dd1e87a5322894bed46d2adc97ff46b92a011c,1,0.621,47.409
org0-member0,d06e43d59fe95f0a8cc533c7e4dd1e87a5322894bed46d2adc97ff46b92a011c,2,0.778,0.032
org0-member0,d0f4db24ac78beec0c7a470d5da539ebfe3041b52b5c2233116a21f6881da469,1,5.893,38.389
org0-member0,d1c22c39bd9edfbb75c58ca06cefa51f6cc75c27be9952d09cf3260663fe4826,1,0.616,31.759
org0-member0,da21d5ff9edc783eb6dd3d7036118c281a60870b40c6ab61a4e5e53babcda1fa,1,0.62,28.81
org0-member0,dd83a0b8a0e9a10e6973bc8e64c597a7ec0f41d97e37d9e403ec0c98583d3c18,1,0.629,22.775
org0-member0,e0ca9da14299cdff889d114444b4e2c24b3a52f1271b43a3c5dcd7967f97b9fe,1,0.715,41.185
org0-member0,e2a952800c4aeb55bb2da6bf087b3f6c77d72a58566cdf1ba46975a6b1343020,1,0.611,31.634
org0-member0,e35202746d847d892332ba078c199f5ed0a0f3aba44bffe8f2346119b2211a44,1,0.619,22.76
org0-member0,e7f41232510d73835828a0a5c14e0e21c6967fb20cb2bb7d8296330961bc91bf,1,0.605,23.336
org0-member0,f113582a091d900789b29dcca81259586ae052d5595226bf71510a4c92798dcf,1,0.626,54.864
org0-member0,f48c6af95b9ef1b1b8c1f8651cabd594dbf037ffdb5041217b00d6a8c87f21cd,1,0.748,37.959
org0-member0,fa1db8c7c2421cc605f08657595e9ef5c91711d5ed9577aae71bc8ce304aa1b2,1,0.624,19.727
org0-member0,fdd3101f41134fa369c38872a448b8da8095e0e4d6d862fcf93d7f7ea098eaa9,1,19.097,69.128
org0-member1,071d851ccdd9f08852e0f230cb33338a90eb47c9f176c0d13117833718f8dc8d,1,0.631,30.844
org0-member1,076d54b2ef996fadc8e75d55e959cfac90399abd8496ea51cca5c0c57d350445,1,0.64,25.529
org0-member1,0abad9129bcc714d2e806c0490da038e398fa8889781f1f8ef25fd4840cc0fc9,1,0.63,20.763
org0-member1,0c8104171e75365b3ee721394bfacf65d7c9d83f9f4346e5ec516fe1b3294a9f,1,0.91,23.0
org0-member1,11fc0e0a056358c658dccce469e79815e84dc44092d953162308ce66c60de857,1,0.546,19.759
org0-member1,12fc077b2cd9e73c7c80ca54a12d5caaaa5cbcf012758d7b6b4c863046d6cae4,1,0.625,22.661
org0-member1,15867127af1ab20f187a1027843fd1ef31275a14abd47bb3a5ac854ee1c54f1e,1,0.63,19.706
org0-member1,1af8213b534bd32a5f670eefd3c3c794c0dcc98a7adcd1c94e7aa76a9e5f2de0,1,0.664,31.749
org0-member1,1bde9ad18c9a799e122f20c6f796494db45d21083c9f092e2b36e6f23e09aa04,1,0.664,25.667
org0-member1,1d33d097ed87d75a2bfe2ec206a470d2b1d4a3b93b7001f119200c92d018c19d,1,0.629,19.626
org0-member1,1f4565da99e3c5be3484df9acde9ba37f2e8818c2021fc3324d2e9174706ffd3,1,0.629,13.686
org0-member1,1fdc0e01088c34a8973aa70a92685fb6febf25eb9df71d1c80965ed5a06fc36b,1,0.616,43.749
org0-member1,268488f8aa64b40eb82ae21ee9f63485ecab25071de37d8262bde40671ed95f3,1,0.663,18.307
org0-member1,297a29a6468a20d22955da447573d74e183db0d828173372c317b0d0856c168f,1,0.626,26.721
org0-member1,30135ba5521b666a4daeb961515c6801f2a883a1717762a7ec16280eb54f80fb,1,0.616,23.741
org0-member1,314554a51b12ea2144c4b3fab73e5b18e4c7c8fe4d7fd2e3d4b6a3206a57df75,1,0.625,20.553
org0-member1,344112cda981c15b00d7bcda83b64872a3283d3cde424b7c476778716543cae1,1,0.605,35.813
org0-member1,356a55516a9b5bb84597ccae8937cf3237cedcc18827abb1c34629e9ca19beee,1,0.629,33.733
org0-member1,377ece224b4b28bfaa98d9831e6aad28d32906bafcb6b792a10d53eab7870993,1,0.621,43.478
org0-member1,3905f795975873b87ea22f6ac8269028eb83eed186e00baf6ee60c404204fbf2,1,0.628,13.092
org0-member1,4139653f4864844f0f26a5a4643942369884bef1dc7b7334451f3fdd5d503ee9,1,1.003,17.449
org0-member1,46c2e0e85ab53e706ecdce408790cb45fe5db68fad758916d9c60fccec0867b9,1,0.58,28.295
org0-member1,477ff0d285c726021b80cac377147851048f83fc450a22f0ea0e42154b71d7a0,1,0.66,39.206
org0-member1,477ff0d285c726021b80cac377147851048f83fc450a22f0ea0e42154b71d7a0,2,0.682,0.04
org0-member1,4cb158ac981134f97b0ef5e2961bc4b128b9296d857945a3a344b110774d51f6,1,0.627,25.779
org0-member1,51f00b2a1fc969ede2bf3dc70f97b8469630f1bb3bffb09cbede6221daa7bf6b,1,0.642,31.008
org0-member1,5224cc0ea7acbe9164314adb874a42b8e4e9891d3d35d24f5deaf7a7523bf299,1,0.623,24.536
org0-member1,53eb11c673c1e4e528320d0ace05c173fc4ce4fb11e7be69f0c8a6127caa2874,1,0.631,22.359
org0-member1,53f05d9fa7dc02b8bcbf6941ab1a7a68e57b52ea94d27bddec97e4b5dc17c5fb,1,0.629,19.767
org0-member1,56f926703b88dc66051b9b63d3b65a1790998bb18483ebefe1a0d15bacafd465,1,0.631,23.639
org0-member1,572c6117d6889bb179cbbb244488df20b98c473761b056bc469732b7ac747c25,1,0.822,18.321
org0-member1,5855018c42583758f2460e6dee1d6b7ff638018cc6d32353cdae346923a944b2,1,0.617,27.687
org0-member1,58f07a00c1d9f5e3f165d84ef5b5cdd661061343c04888cf0b32426eea9cf7a0,1,0.636,19.607
org0-member1,59ec920cb3322c1188ad6cf1dfd594a2ee604905b612483d849b3561377f2075,1,0.61,46.611
org0-member1,5b913f1a29ca0cf69ec580f3ca1c1fc351cbebd58daf6c88bb17d48c35ffcfb8,1,0.667,26.685
org0-member1,5ed7279448fbf4420ec11295bece3e91fd53998fa9a74b3b7fa655756966a7b6,1,0.638,26.812
org0-member1,61148cc2661b3e271356387adc8b271c52fa7e3bf758c3dd3fc8bf58a24a84d0,1,0.597,21.691
org0-member1,6156e47148a75d49224aff364376f6626250178ab61f8d17d9bf61846fbb1c24,1,0.622,19.525
org0-member1,6283e779ccb2f9e524240899e0e302268c0bc42a343c6fde87bd75f6862404a3,1,0.624,39.007
org0-member1,70b7e27450247d16228adb5758bf76c3476c17229059e10f49cfa3ae32dddab2,1,10.426,38.916
org0-member1,72fe976f2b14fc0874027ff197e9cfa8bfde4eb2a7b3d95f9c0b51c9ca850fb2,1,0.613,21.641
org0-member1,81c26001d555b995d68690f02c804ac44a56e641f2b842aa89518b6cab3bb27b,1,0.565,28.863
org0-member1,81c26001d555b995d68690f02c804ac44a56e641f2b842aa89518b6cab3bb27b,2,0.704,0.047
org0-member1,8e3682d351ed932d00550dae46cbc53d5b207ba8577d883b10d07a6f3b0b5b9d,1,0.618,22.502
org0-member1,8f05b88daeb8beb6463439743a60aef1e74000228dabd1f2622d870c28ff8a27,1,0.633,29.727
org0-member1,9490ce121044fb584ed90ccd07c3754071a933c837458b2bacb519df3de743d3,1,0.901,15.442
org0-member1,95c902e1b21f7cb07c06363a95734c19e451014f3a9012fbc7022d74169807ef,1,0.637,36.839
org0-member1,97d38a6ce3ea49df5787eecfa4940f494fa4ad9ac636eeec80dfde844b89f7e5,1,0.562,23.35
org0-member1,9a8c307e130706f43c676ad9030294fba50758bd1237391a4e658e31e6e85624,1,0.618,17.722
org0-member1,9f91d970d0671745cd82cf91e0ac46bdab4f12d79dd470b0f2f3d77554e41868,1,0.625,35.833
org0-member1,a112eca5e28919e8cf163386c606b97715679d76bb3d454badeb90fbbef7198b,1,0.645,24.755
org0-member1,a254caeb0a5f30ca1591eaac44096f5d19171d89d13c517a028e9491b92063e8,1,0.802,14.505
org0-member1,a2c550def0084f8c21dcfc0bacf3e2bdd8118dd8827df9f4279fa3ff537fabee,1,0.612,35.722
org0-member1,a3cb3b70a4564bb3f32d59bed6e963f0a384568af7689f608f2e2e2b3be7b4f9,1,0.618,20.569
org0-member1,a3e44b37ad6020d5ab0fb1651f101c58379b5e7a26c1521d349b65d9e36dc019,1,1.125,99.887
org0-member1,a88ed5c710b8e8d0f2daf058c8955fc935ee56156601d10b0caeb664d6c948f6,1,0.641,22.868
org0-member1,a920b331564a4923d52a0a95c5c3d119f3112cf2394dd639bbc4f0e608aa5e4c,1,0.618,25.499
org0-member1,aaa020d1ecf274b1f596d484eaa4f16d8a3eed3ec0dcb2873ab8b541353c6a07,1,0.584,31.767
org0-member1,b3460dbec02c1f14c87c99749fb504424cd7b46998eae71dc3953d47d2e213ef,1,0.618,42.927
org0-member1,bf3729c6b9153901cdd88bb41fb3ca0e4f7b07d2a86858feb09372974e7e700b,1,0.648,25.368
org0-member1,c1a231d9343642b11e97a75001be4ab27d7c8b7e2a419f819d281a278bf46bad,1,0.683,26.831
org0-member1,d06e43d59fe95f0a8cc533c7e4dd1e87a5322894bed46d2adc97ff46b92a011c,1,0.618,39.333
org0-member1,d06e43d59fe95f0a8cc533c7e4dd1e87a5322894bed46d2adc97ff46b92a011c,2,0.632,0.043
org0-member1,d0f4db24ac78beec0c7a470d5da539ebfe3041b52b5c2233116a21f6881da469,1,5.521,27.774
org0-member1,d1c22c39bd9edfbb75c58ca06cefa51f6cc75c27be9952d09cf3260663fe4826,1,9.311,44.914
org0-member1,da21d5ff9edc783eb6dd3d7036118c281a60870b40c6ab61a4e5e53babcda1fa,1,0.624,16.687
org0-member1,dd83a0b8a0e9a10e6973bc8e64c597a7ec0f41d97e37d9e403ec0c98583d3c18,1,0.602,38.735
org0-member1,e0ca9da14299cdff889d114444b4e2c24b3a52f1271b43a3c5dcd7967f97b9fe,1,0.623,60.705
org0-member1,e2a952800c4aeb55bb2da6bf087b3f6c77d72a58566cdf1ba46975a6b1343020,1,0.694,19.748
org0-member1,e35202746d847d892332ba078c199f5ed0a0f3aba44bffe8f2346119b2211a44,1,0.62,26.843
org0-member1,e7f41232510d73835828a0a5c14e0e21c6967fb20cb2bb7d8296330961bc91bf,1,0.635,30.48
org0-member1,f113582a091d900789b29dcca81259586ae052d5595226bf71510a4c92798dcf,1,0.626,70.6
org0-member1,f48c6af95b9ef1b1b8c1f8651cabd594dbf037ffdb5041217b00d6a8c87f21cd,1,0.614,25.597
org0-member1,fa1db8c7c2421cc605f08657595e9ef5c91711d5ed9577aae71bc8ce304aa1b2,1,0.625,24.825
org0-member1,fdd3101f41134fa369c38872a448b8da8095e0e4d6d862fcf93d7f7ea098eaa9,1,1.203,35.571
org0-member2,071d851ccdd9f08852e0f230cb33338a90eb47c9f176c0d13117833718f8dc8d,1,0.632,28.78
org0-member2,076d54b2ef996fadc8e75d55e959cfac90399abd8496ea51cca5c0c57d350445,1,0.619,19.841
org0-member2,0abad9129bcc714d2e806c0490da038e398fa8889781f1f8ef25fd4840cc0fc9,1,0.632,30.092
org0-member2,0c8104171e75365b3ee721394bfacf65d7c9d83f9f4346e5ec516fe1b3294a9f,1,0.624,29.362
org0-member2,11fc0e0a056358c658dccce469e79815e84dc44092d953162308ce66c60de857,1,0.631,15.592
org0-member2,12fc077b2cd9e73c7c80ca54a12d5caaaa5cbcf012758d7b6b4c863046d6cae4,1,0.62,19.713
org0-member2,15867127af1ab20f187a1027843fd1ef31275a14abd47bb3a5ac854ee1c54f1e,1,0.546,22.817
org0-member2,1af8213b534bd32a5f670eefd3c3c794c0dcc98a7adcd1c94e7aa76a9e5f2de0,1,0.621,21.717
org0-member2,1bde9ad18c9a799e122f20c6f796494db45d21083c9f092e2b36e6f23e09aa04,1,0.621,32.61
org0-member2,1d33d097ed87d75a2bfe2ec206a470d2b1d4a3b93b7001f119200c92d018c19d,1,0.748,60.431
org0-member2,1f4565da99e3c5be3484df9acde9ba37f2e8818c2021fc3324d2e9174706ffd3,1,0.611,16.683
org0-member2,1fdc0e01088c34a8973aa70a92685fb6febf25eb9df71d1c80965ed5a06fc36b,1,0.626,29.585
org0-member2,268488f8aa64b40eb82ae21ee9f63485ecab25071de37d8262bde40671ed95f3,1,0.684,35.232
org0-member2,297a29a6468a20d22955da447573d74e183db0d828173372c317b0d0856c168f,1,0.624,18.686
org0-member2,30135ba5521b666a4daeb961515c6801f2a883a1717762a7ec16280eb54f80fb,1,0.62,23.621
org0-member2,314554a51b12ea2144c4b3fab73e5b18e4c7c8fe4d7fd2e3d4b6a3206a57df75,1,0.625,33.633
org0-member2,344112cda981c15b00d7bcda83b64872a3283d3cde424b7c476778716543cae1,1,0.614,28.553
org0-member2,356a55516a9b5bb84597ccae8937cf3237cedcc18827abb1c34629e9ca19beee,1,0.627,22.712
org0-member2,377ece224b4b28bfaa98d9831e6aad28d32906bafcb6b792a10d53eab7870993,1,0.627,34.729
org0-member2,3905f795975873b87ea22f6ac8269028eb83eed186e00baf6ee60c404204fbf2,1,0.588,25.487
org0-member2,4139653f4864844f0f26a5a4643942369884bef1dc7b7334451f3fdd5d503ee9,1,0.614,24.637
org0-member2,46c2e0e85ab53e706ecdce408790cb45fe5db68fad758916d9c60fccec0867b9,1,0.633,26.576
org0-member2,477ff0d285c726021b80cac377147851048f83fc450a22f0ea0e42154b71d7a0,1,0.924,15.429
org0-member2,4cb158ac981134f97b0ef5e2961bc4b128b9296d857945a3a344b110774d51f6,1,0.619,25.783
org0-member2,51f00b2a1fc969ede2bf3dc70f97b8469630f1bb3bffb09cbede6221daa7bf6b,1,0.555,28.842
org0-member2,5224cc0ea7acbe9164314adb874a42b8e4e9891d3d35d24f5deaf7a7523bf299,1,0.622,20.833
org0-member2,53eb11c673c1e4e528320d0ace05c173fc4ce4fb11e7be69f0c8a6127caa2874,1,0.624,29.654
org0-member2,53f05d9fa7dc02b8bcbf6941ab1a7a68e57b52ea94d27bddec97e4b5dc17c5fb,1,0.628,25.704
org0-member2,56f926703b88dc66051b9b63d3b65a1790998bb18483ebefe1a0d15bacafd465,1,0.615,19.606
org0-member2,572c6117d6889bb179cbbb244488df20b98c473761b056bc469732b7ac747c25,1,0.599,24.563
org0-member2,5855018c42583758f2460e6dee1d6b7ff638018cc6d32353cdae346923a944b2,1,0.667,29.707
org0-member2,58f07a00c1d9f5e3f165d84ef5b5cdd661061343c04888cf0b32426eea9cf7a0,1,0.997,25.224
org0-member2,59ec920cb3322c1188ad6cf1dfd594a2ee604905b612483d849b3561377f2075,1,0.63,14.605
org0-member2,5b913f1a29ca0cf69ec580f3ca1c1fc351cbebd58daf6c88bb17d48c35ffcfb8,1,0.627,39.657
org0-member2,5ed7279448fbf4420ec11295bece3e91fd53998fa9a74b3b7fa655756966a7b6,1,0.623,42.596
org0-member2,61148cc2661b3e271356387adc8b271c52fa7e3bf758c3dd3fc8bf58a24a84d0,1,0.663,29.575
org0-member2,6156e47148a75d49224aff364376f6626250178ab61f8d17d9bf61846fbb1c24,1,0.623,37.382
org0-member2,70b7e27450247d16228adb5758bf76c3476c17229059e10f49cfa3ae32dddab2,1,5.716,26.716
org0-member2,72fe976f2b14fc0874027ff197e9cfa8bfde4eb2a7b3d95f9c0b51c9ca850fb2,1,0.564,19.969
org0-member2,81c26001d555b995d68690f02c804ac44a56e641f2b842aa89518b6cab3bb27b,1,0.596,30.793
org0-member2,8e3682d351ed932d00550dae46cbc53d5b207ba8577d883b10d07a6f3b0b5b9d,1,0.632,23.696
org0-member2,8f05b88daeb8beb6463439743a60aef1e74000228dabd1f2622d870c28ff8a27,1,8.162,19.197
org0-member2,9490ce121044fb584ed90ccd07c3754071a933c837458b2bacb519df3de743d3,1,0.905,20.493
org0-member2,95c902e1b21f7cb07c06363a95734c19e451014f3a9012fbc7022d74169807ef,1,0.557,52.711
org0-member2,97d38a6ce3ea49df5787eecfa4940f494fa4ad9ac636eeec80dfde844b89f7e5,1,0.626,16.436
org0-member2,9a8c307e130706f43c676ad9030294fba50758bd1237391a4e658e31e6e85624,1,3.658,24.701
org0-member2,9f91d970d0671745cd82cf91e0ac46bdab4f12d79dd470b0f2f3d77554e41868,1,0.618,20.814
org0-member2,a112eca5e28919e8cf163386c606b97715679d76bb3d454badeb90fbbef7198b,1,0.621,16.831
org0-member2,a254caeb0a5f30ca1591eaac44096f5d19171d89d13c517a028e9491b92063e8,1,0.621,15.736
org0-member2,a2c550def0084f8c21dcfc0bacf3e2bdd8118dd8827df9f4279fa3ff537fabee,1,0.623,24.729
org0-member2,a3cb3b70a4564bb3f32d59bed6e963f0a384568af7689f608f2e2e2b3be7b4f9,1,0.627,34.797
org0-member2,a3e44b37ad6020d5ab0fb1651f101c58379b5e7a26c1521d349b65d9e36dc019,1,10.427,100.317
org0-member2,a88ed5c710b8e8d0f2daf058c8955fc935ee56156601d10b0caeb664d6c948f6,1,0.617,52.773
org0-member2,a920b331564a4923d52a0a95c5c3d119f3112cf2394dd639bbc4f0e608aa5e4c,1,0.618,19.574
org0-member2,aaa020d1ecf274b1f596d484eaa4f16d8a3eed3ec0dcb2873ab8b541353c6a07,1,0.625,36.708
org0-member2,bf3729c6b9153901cdd88bb41fb3ca0e4f7b07d2a86858feb09372974e7e700b,1,0.631,18.372
org0-member2,c1a231d9343642b11e97a75001be4ab27d7c8b7e2a419f819d281a278bf46bad,1,0.626,30.705
org0-member2,d06e43d59fe95f0a8cc533c7e4dd1e87a5322894bed46d2adc97ff46b92a011c,1,0.621,37.792
org0-member2,d0f4db24ac78beec0c7a470d5da539ebfe3041b52b5c2233116a21f6881da469,1,0.638,33.719
org0-member2,d1c22c39bd9edfbb75c58ca06cefa51f6cc75c27be9952d09cf3260663fe4826,1,0.612,24.705
org0-member2,da21d5ff9edc783eb6dd3d7036118c281a60870b40c6ab61a4e5e53babcda1fa,1,0.792,33.172
org0-member2,dd83a0b8a0e9a10e6973bc8e64c597a7ec0f41d97e37d9e403ec0c98583d3c18,1,0.567,23.678
org0-member2,e0ca9da14299cdff889d114444b4e2c24b3a52f1271b43a3c5dcd7967f97b9fe,1,0.629,25.602
org0-member2,e2a952800c4aeb55bb2da6bf087b3f6c77d72a58566cdf1ba46975a6b1343020,1,0.747,32.228
org0-member2,e35202746d847d892332ba078c199f5ed0a0f3aba44bffe8f2346119b2211a44,1,0.627,16.829
org0-member2,e7f41232510d73835828a0a5c14e0e21c6967fb20cb2bb7d8296330961bc91bf,1,0.616,16.841
org0-member2,f113582a091d900789b29dcca81259586ae052d5595226bf71510a4c92798dcf,1,0.555,32.738
org0-member2,f48c6af95b9ef1b1b8c1f8651cabd594dbf037ffdb5041217b00d6a8c87f21cd,1,0.618,19.383
org0-member2,fa1db8c7c2421cc605f08657595e9ef5c91711d5ed9577aae71bc8ce304aa1b2,1,0.564,20.863
org0-member2,fdd3101f41134fa369c38872a448b8da8095e0e4d6d862fcf93d7f7ea098eaa9,1,20.108,61.18
org0-member3,071d851ccdd9f08852e0f230cb33338a90eb47c9f176c0d13117833718f8dc8d,1,0.596,58.747
org0-member3,076d54b2ef996fadc8e75d55e959cfac90399abd8496ea51cca5c0c57d350445,1,0.626,25.566
org0-member3,0abad9129bcc714d2e806c0490da038e398fa8889781f1f8ef25fd4840cc0fc9,1,0.624,18.807
org0-member3,0c8104171e75365b3ee721394bfacf65d7c9d83f9f4346e5ec516fe1b3294a9f,1,0.628,18.517
org0-member3,11fc0e0a056358c658dccce469e79815e84dc44092d953162308ce66c60de857,1,0.628,22.77
org0-member3,12fc077b2cd9e73c7c80ca54a12d5caaaa5cbcf012758d7b6b4c863046d6cae4,1,0.628,21.767
org0-member3,15867127af1ab20f187a1027843fd1ef31275a14abd47bb3a5ac854ee1c54f1e,1,0.628,19.659
org0-member3,1af8213b534bd32a5f670eefd3c3c794c0dcc98a7adcd1c94e7aa76a9e5f2de0,1,0.66,33.66
org0-member3,1bde9ad18c9a799e122f20c6f796494db45d21083c9f092e2b36e6f23e09aa04,1,0.598,39.809
org0-member3,1d33d097ed87d75a2bfe2ec206a470d2b1d4a3b93b7001f119200c92d018c19d,1,0.641,33.557
org0-member3,1f4565da99e3c5be3484df9acde9ba37f2e8818c2021fc3324d2e9174706ffd3,1,0.623,22.884
org0-member3,1fdc0e01088c34a8973aa70a92685fb6febf25eb9df71d1c80965ed5a06fc36b,1,0.619,23.568
