fact,member_url,validation_ms,storage_queue_ms,storage_callback_ms,storage_return_ms,vote_sign_ms
4dd8914f3a32a30f8d64f4618c82cff94980cb3e528e4c49be09b134e001ffbc,http://127.0.0.1:28001,1.671,18.653583,0.04475,54.807667,0.255417
4dd8914f3a32a30f8d64f4618c82cff94980cb3e528e4c49be09b134e001ffbc,http://127.0.0.1:28000,23.431291,36.621667,0.049375,33.74,0.014041
05da0fb48b8cb5755872b076ff90c2773ee74541f7e8dde3c4627df72a14d51b,http://127.0.0.1:28000,5.441167,12.419375,2.687958,20.780292,1.235875
05da0fb48b8cb5755872b076ff90c2773ee74541f7e8dde3c4627df72a14d51b,http://127.0.0.1:28001,0.448041,19.085625,6.516041,17.589667,0.020042
05da0fb48b8cb5755872b076ff90c2773ee74541f7e8dde3c4627df72a14d51b,http://127.0.0.1:28003,35.795875,15.390666,0.046917,26.161708,0.013375
ea5095c05fab31bb1ec4f53e404b866379a16cf34c99584abebaeb712d0f262b,http://127.0.0.1:28000,1.064625,21.470125,0.054125,36.404584,0.016
ea5095c05fab31bb1ec4f53e404b866379a16cf34c99584abebaeb712d0f262b,http://127.0.0.1:28001,3.575583,18.657417,0.043167,55.223458,0.028125
ea5095c05fab31bb1ec4f53e404b866379a16cf34c99584abebaeb712d0f262b,http://127.0.0.1:28003,18.983917,29.04125,0.122708,16.567959,0.013333
97f95994e338177b69f6d1a9d7c4bf6aae0179de6cccbdf5fd12fff08af594dd,http://127.0.0.1:28000,1.432209,11.7585,0.058375,34.200458,0.015375
97f95994e338177b69f6d1a9d7c4bf6aae0179de6cccbdf5fd12fff08af594dd,http://127.0.0.1:28003,6.144208,15.440709,0.050916,26.275875,0.013334
97f95994e338177b69f6d1a9d7c4bf6aae0179de6cccbdf5fd12fff08af594dd,http://127.0.0.1:28001,0.977583,18.447583,0.093333,54.187084,0.017625
97f95994e338177b69f6d1a9d7c4bf6aae0179de6cccbdf5fd12fff08af594dd,http://127.0.0.1:28002,15.274,31.175708,0.044167,27.242666,0.113709
e8f2db3d5c92c9d18fa1c14e962fce4d627163e56b1173eedaeb193f3a925bad,http://127.0.0.1:28003,6.747208,15.356458,0.047125,25.952125,0.013375
e8f2db3d5c92c9d18fa1c14e962fce4d627163e56b1173eedaeb193f3a925bad,http://127.0.0.1:28002,1.55025,19.76425,0.067084,24.896916,1.838292
e8f2db3d5c92c9d18fa1c14e962fce4d627163e56b1173eedaeb193f3a925bad,http://127.0.0.1:28000,23.176208,36.368083,0.109583,35.178834,0.312333
ead578dd32f2f9f54bd611121c11cbece736da72f142b1e363d5d07a91a8f9dc,http://127.0.0.1:28000,23.680958,36.79675,0.052667,34.221167,0.015291
ead578dd32f2f9f54bd611121c11cbece736da72f142b1e363d5d07a91a8f9dc,http://127.0.0.1:28002,1.962292,24.842417,0.054375,31.676,0.013166
ead578dd32f2f9f54bd611121c11cbece736da72f142b1e363d5d07a91a8f9dc,http://127.0.0.1:28003,21.88325,3.347958,0.049875,25.775792,0.013333
7b1239af23a88f270e71560b2c604c9cfe5ce3dcab8765b6e31091fa40702dc0,http://127.0.0.1:28003,1.410792,0.008875,0.156417,23.061833,4.292459
7b1239af23a88f270e71560b2c604c9cfe5ce3dcab8765b6e31091fa40702dc0,http://127.0.0.1:28001,0.448708,25.604791,1.18125,16.27825,0.016375
7b1239af23a88f270e71560b2c604c9cfe5ce3dcab8765b6e31091fa40702dc0,http://127.0.0.1:28002,25.814958,13.909667,0.048958,30.976209,0.013625
fb3e55baa4bc5e7bc52bb166c12a26707a903de23c890b93a13631ad6259da17,http://127.0.0.1:28003,34.419458,3.39125,0.046833,25.77625,0.013459
fb3e55baa4bc5e7bc52bb166c12a26707a903de23c890b93a13631ad6259da17,http://127.0.0.1:28001,4.403291,18.665291,0.045542,55.08525,0.052375
fb3e55baa4bc5e7bc52bb166c12a26707a903de23c890b93a13631ad6259da17,http://127.0.0.1:28002,13.43125,14.367875,0.084792,30.327167,0.019583
6187f5f6936efdbf1d7852c20a4b6c2391271ba26fa307517b2169bc6726ae7a,http://127.0.0.1:28000,22.819,36.609792,0.071833,33.72725,0.100042
6187f5f6936efdbf1d7852c20a4b6c2391271ba26fa307517b2169bc6726ae7a,http://127.0.0.1:28001,0.457209,26.764791,0.074459,16.237875,0.017291
6187f5f6936efdbf1d7852c20a4b6c2391271ba26fa307517b2169bc6726ae7a,http://127.0.0.1:28003,5.789,15.434916,0.045792,25.796333,0.014125
89878118b6c8bc6bc88c561d701e752ec5c3f112c7065fbfa03e893ac2e3a4aa,http://127.0.0.1:28003,1.636958,20.303208,0.081833,26.755709,0.013333
89878118b6c8bc6bc88c561d701e752ec5c3f112c7065fbfa03e893ac2e3a4aa,http://127.0.0.1:28002,24.340833,31.167417,0.217166,28.309542,0.014458
89878118b6c8bc6bc88c561d701e752ec5c3f112c7065fbfa03e893ac2e3a4aa,http://127.0.0.1:28001,19.248583,23.701833,0.079375,56.919125,0.014542
89878118b6c8bc6bc88c561d701e752ec5c3f112c7065fbfa03e893ac2e3a4aa,http://127.0.0.1:28000,12.996834,12.08825,0.113292,33.82625,0.013416
42351fcae766e964d1e972413dfcaf26ff1ae9f93e957963da864d69e81c4ea0,http://127.0.0.1:28000,23.530458,36.722833,0.048834,33.1795,0.013666
42351fcae766e964d1e972413dfcaf26ff1ae9f93e957963da864d69e81c4ea0,http://127.0.0.1:28001,0.96525,22.844625,0.056292,56.679375,0.013125
42351fcae766e964d1e972413dfcaf26ff1ae9f93e957963da864d69e81c4ea0,http://127.0.0.1:28003,1.206833,20.171417,0.134625,26.910042,0.027208
132e13216b90196bbae2464bb858b9d5a1819d4ac9cfe4e113f2619aea5cd7b6,http://127.0.0.1:28003,34.836625,29.146042,0.158958,16.332542,0.014875
132e13216b90196bbae2464bb858b9d5a1819d4ac9cfe4e113f2619aea5cd7b6,http://127.0.0.1:28001,2.102708,18.403625,0.042333,54.340334,0.047
132e13216b90196bbae2464bb858b9d5a1819d4ac9cfe4e113f2619aea5cd7b6,http://127.0.0.1:28000,1.282333,21.005458,0.107917,35.736625,0.013875
2b1e46387d76e4cc5e136d930a66138c876cef0f32466e553c21bf787047878e,http://127.0.0.1:28000,0.455834,0.008958,0.162625,17.818334,0.571
2b1e46387d76e4cc5e136d930a66138c876cef0f32466e553c21bf787047878e,http://127.0.0.1:28002,13.716833,15.20225,0.055917,29.424916,0.017959
2b1e46387d76e4cc5e136d930a66138c876cef0f32466e553c21bf787047878e,http://127.0.0.1:28003,1.728958,27.476042,0.352083,18.304125,0.044125
690cb37dca1bc909edb7aa0a598c615c5c9fd6a52711cd3bf9b5fbeada639446,http://127.0.0.1:28003,13.060417,22.073042,0.086833,28.695584,0.01625
690cb37dca1bc909edb7aa0a598c615c5c9fd6a52711cd3bf9b5fbeada639446,http://127.0.0.1:28001,1.0045,21.852875,0.052542,56.396625,0.013792
690cb37dca1bc909edb7aa0a598c615c5c9fd6a52711cd3bf9b5fbeada639446,http://127.0.0.1:28002,0.468709,20.041875,1.365833,22.8905,1.840542
98b1f534b4dd16916fc45a78d077408b0fd73bc8c2bee6ab474d1ac02c988a6b,http://127.0.0.1:28000,14.602375,21.241708,0.053083,35.609625,0.016375
98b1f534b4dd16916fc45a78d077408b0fd73bc8c2bee6ab474d1ac02c988a6b,http://127.0.0.1:28001,6.335458,18.866916,0.042084,54.5475,0.013666
98b1f534b4dd16916fc45a78d077408b0fd73bc8c2bee6ab474d1ac02c988a6b,http://127.0.0.1:28003,14.23675,21.557917,0.0605,27.777458,0.013583
8ceae6ab9c916644dffd6c0d620356b2ed95068fb24bbcb879214210e5c05e96,http://127.0.0.1:28000,14.841458,21.042334,0.057375,35.573666,0.599584
8ceae6ab9c916644dffd6c0d620356b2ed95068fb24bbcb879214210e5c05e96,http://127.0.0.1:28001,0.518083,18.696542,0.052,16.084792,0.017541
8ceae6ab9c916644dffd6c0d620356b2ed95068fb24bbcb879214210e5c05e96,http://127.0.0.1:28003,6.349875,15.432375,0.043792,26.181375,0.013291
12d9392df12d6532f4e368e0a3162658aa03a4bff3799abd7fe00d7c3bd700a5,http://127.0.0.1:28003,1.653416,20.735084,0.058833,26.293667,0.013375
12d9392df12d6532f4e368e0a3162658aa03a4bff3799abd7fe00d7c3bd700a5,http://127.0.0.1:28002,25.150291,13.959875,0.269417,30.639166,0.015375
12d9392df12d6532f4e368e0a3162658aa03a4bff3799abd7fe00d7c3bd700a5,http://127.0.0.1:28001,0.72725,19.394208,0.049,55.60825,0.013417
12d9392df12d6532f4e368e0a3162658aa03a4bff3799abd7fe00d7c3bd700a5,http://127.0.0.1:28000,0.873709,36.818333,0.04475,33.756458,0.018875
06e0167968fb2976a4b14b8de852b8cb86325d2fc9427312dbd57a52bac242e8,http://127.0.0.1:28000,0.872625,20.747333,0.299167,35.77725,0.016542
06e0167968fb2976a4b14b8de852b8cb86325d2fc9427312dbd57a52bac242e8,http://127.0.0.1:28001,0.952167,22.787125,0.064583,56.720042,0.013583
06e0167968fb2976a4b14b8de852b8cb86325d2fc9427312dbd57a52bac242e8,http://127.0.0.1:28003,10.078458,15.426917,0.049125,25.874875,0.013375
aeb4ddb3fff9ac3483975e249f582afdad07ada26919d4de46295909258a4c6d,http://127.0.0.1:28000,11.655334,11.752917,0.045917,33.709708,0.016167
aeb4ddb3fff9ac3483975e249f582afdad07ada26919d4de46295909258a4c6d,http://127.0.0.1:28001,3.865791,18.798334,0.045791,54.833209,0.068208
aeb4ddb3fff9ac3483975e249f582afdad07ada26919d4de46295909258a4c6d,http://127.0.0.1:28003,21.931125,28.845333,0.062834,16.890666,0.013375
cbf709c786a467b9a71b5d34e740928664132d6d49186ea748a97d85ba97ae8d,http://127.0.0.1:28000,0.797959,36.822083,0.05275,34.385459,0.013333
cbf709c786a467b9a71b5d34e740928664132d6d49186ea748a97d85ba97ae8d,http://127.0.0.1:28003,12.6595,29.31075,0.1505,16.201083,0.015083
cbf709c786a467b9a71b5d34e740928664132d6d49186ea748a97d85ba97ae8d,http://127.0.0.1:28001,4.950458,19.375667,0.059041,55.6755,0.058709
cbf709c786a467b9a71b5d34e740928664132d6d49186ea748a97d85ba97ae8d,http://127.0.0.1:28002,26.9155,31.39,0.045,28.761083,0.017375
25eeb127ea21aa73e85d77572d75d2b42fdfe79397d306d6dcaff3381fcc5766,http://127.0.0.1:28000,0.646583,11.87325,0.044375,34.002584,0.013791
25eeb127ea21aa73e85d77572d75d2b42fdfe79397d306d6dcaff3381fcc5766,http://127.0.0.1:28001,0.440625,21.65475,0.041584,56.520833,0.014125
25eeb127ea21aa73e85d77572d75d2b42fdfe79397d306d6dcaff3381fcc5766,http://127.0.0.1:28003,13.022041,29.3095,0.107875,15.891958,0.013292
d88acb2587c3fe6c1e507ac125898c709c5e3ecce0054486a47118ad592ffa7e,http://127.0.0.1:28002,0.857792,19.734542,0.049417,24.730791,0.365334
d88acb2587c3fe6c1e507ac125898c709c5e3ecce0054486a47118ad592ffa7e,http://127.0.0.1:28001,0.725041,19.077209,0.053291,16.103042,0.015667
d88acb2587c3fe6c1e507ac125898c709c5e3ecce0054486a47118ad592ffa7e,http://127.0.0.1:28000,25.751708,11.830333,0.046667,34.002625,0.016333
811e83260a6db2383ab4db5106c0d27c27478fee45ba8d5a649f56074e953508,http://127.0.0.1:28000,23.001958,36.684875,0.045583,33.325375,0.014917
811e83260a6db2383ab4db5106c0d27c27478fee45ba8d5a649f56074e953508,http://127.0.0.1:28003,0.762167,21.089,0.050042,27.5115,0.014708
811e83260a6db2383ab4db5106c0d27c27478fee45ba8d5a649f56074e953508,http://127.0.0.1:28001,6.033459,18.827125,0.043959,54.274958,0.016
811e83260a6db2383ab4db5106c0d27c27478fee45ba8d5a649f56074e953508,http://127.0.0.1:28002,15.302042,31.174083,0.043792,27.353458,0.013542
103714d39c0cd0001cd3de57b1b92542e483e8e930288f8ce06e8fbe052f403f,http://127.0.0.1:28000,10.70625,12.089334,0.099875,33.910375,0.013541
103714d39c0cd0001cd3de57b1b92542e483e8e930288f8ce06e8fbe052f403f,http://127.0.0.1:28002,11.263416,14.345583,0.800583,29.6125,0.013792
103714d39c0cd0001cd3de57b1b92542e483e8e930288f8ce06e8fbe052f403f,http://127.0.0.1:28003,9.548083,15.323375,0.045334,25.987291,0.013334
cef57fca3b1de71a6ed9862f0e1f9c82adaee1567c9b63eed33807706e3a3b6f,http://127.0.0.1:28000,13.971625,11.930042,0.044916,34.063,0.014334
cef57fca3b1de71a6ed9862f0e1f9c82adaee1567c9b63eed33807706e3a3b6f,http://127.0.0.1:28002,10.621,14.659208,0.047,29.358417,0.046
cef57fca3b1de71a6ed9862f0e1f9c82adaee1567c9b63eed33807706e3a3b6f,http://127.0.0.1:28003,2.278,21.059791,0.050042,27.590583,0.03975
e3e778ee1644c92dbc83e7682012a2c318d56c2e44ef2df3be2f8a589507bbbb,http://127.0.0.1:28000,10.623292,11.789417,0.052292,34.130333,0.154125
e3e778ee1644c92dbc83e7682012a2c318d56c2e44ef2df3be2f8a589507bbbb,http://127.0.0.1:28002,13.194291,15.160667,0.048625,29.403583,0.013459
e3e778ee1644c92dbc83e7682012a2c318d56c2e44ef2df3be2f8a589507bbbb,http://127.0.0.1:28003,1.609083,20.52425,0.051541,27.155334,0.016375
59577b68196fcd32716b0532bc2083f0b88709e693d60f6677ef62105f4f3c9c,http://127.0.0.1:28003,34.812791,28.845209,0.07075,16.908333,0.013375
59577b68196fcd32716b0532bc2083f0b88709e693d60f6677ef62105f4f3c9c,http://127.0.0.1:28001,0.449125,21.68775,0.051708,56.216792,0.018667
59577b68196fcd32716b0532bc2083f0b88709e693d60f6677ef62105f4f3c9c,http://127.0.0.1:28000,13.235958,11.834666,0.049625,34.0895,0.016375
110aaed2b488ff02276c4be98134bbaa3145bccb759de3f4b325955286e24382,http://127.0.0.1:28002,19.282333,24.823291,0.056,31.535042,0.017125
110aaed2b488ff02276c4be98134bbaa3145bccb759de3f4b325955286e24382,http://127.0.0.1:28001,0.442625,25.521334,0.098916,17.497959,0.017416
110aaed2b488ff02276c4be98134bbaa3145bccb759de3f4b325955286e24382,http://127.0.0.1:28003,0.838333,20.579334,0.054625,27.413791,0.013334
11430634704e191881972fa60061396a3c543ea2deba951f95b00dbb97b31fa9,http://127.0.0.1:28000,23.386084,36.705792,0.050375,33.742333,0.018959
11430634704e191881972fa60061396a3c543ea2deba951f95b00dbb97b31fa9,http://127.0.0.1:28001,1.542042,19.595792,0.044458,56.235084,0.1985
11430634704e191881972fa60061396a3c543ea2deba951f95b00dbb97b31fa9,http://127.0.0.1:28003,22.045792,29.417209,0.112875,16.067041,0.015042
82b7abbbb29fe2c66664e8b44e585bd45443be085818f5433bd1cfed6978f563,http://127.0.0.1:28003,0.653875,21.2065,0.0475,27.516417,0.018333
82b7abbbb29fe2c66664e8b44e585bd45443be085818f5433bd1cfed6978f563,http://127.0.0.1:28001,0.720792,19.533209,0.047291,55.324792,0.013292
82b7abbbb29fe2c66664e8b44e585bd45443be085818f5433bd1cfed6978f563,http://127.0.0.1:28000,1.333125,36.503334,0.044416,33.634,0.016959
783e970643515db9468382117f730e594be1eef88c978006095a78b4972ee2d1,http://127.0.0.1:28000,1.150042,36.702875,0.045208,33.28375,0.018667
783e970643515db9468382117f730e594be1eef88c978006095a78b4972ee2d1,http://127.0.0.1:28001,4.495125,18.436625,0.045292,54.01,0.015583
783e970643515db9468382117f730e594be1eef88c978006095a78b4972ee2d1,http://127.0.0.1:28003,0.45325,28.937167,0.0495,15.326958,0.013417
a003d903aa9d8b4e37fe6cfba2c91f94b168f397045e31cf25825329c3a2f4f5,http://127.0.0.1:28003,27.364666,21.655667,0.048875,27.694083,0.013459
a003d903aa9d8b4e37fe6cfba2c91f94b168f397045e31cf25825329c3a2f4f5,http://127.0.0.1:28001,0.536792,19.019958,0.05425,16.14775,0.0205
a003d903aa9d8b4e37fe6cfba2c91f94b168f397045e31cf25825329c3a2f4f5,http://127.0.0.1:28000,10.35875,11.753875,0.050125,34.513375,0.013916
79e52d9126df81c156bc67d2e0e1a7d8b5acbd3a775fea7daf2ce573cc5f46e3,http://127.0.0.1:28000,1.041709,21.107875,0.088792,34.912375,0.017791
79e52d9126df81c156bc67d2e0e1a7d8b5acbd3a775fea7daf2ce573cc5f46e3,http://127.0.0.1:28003,21.880333,29.369666,0.106834,15.968,0.014666
79e52d9126df81c156bc67d2e0e1a7d8b5acbd3a775fea7daf2ce573cc5f46e3,http://127.0.0.1:28001,4.273375,18.850958,0.042459,54.526375,0.013666
79e52d9126df81c156bc67d2e0e1a7d8b5acbd3a775fea7daf2ce573cc5f46e3,http://127.0.0.1:28002,12.081666,14.182042,0.119125,30.520875,0.018916
9a5f9715ee4099dd75c285a208d5eabc312f2154f1189a5098920ab891526424,http://127.0.0.1:28003,9.623042,15.3115,0.04925,25.972666,0.01325
9a5f9715ee4099dd75c285a208d5eabc312f2154f1189a5098920ab891526424,http://127.0.0.1:28002,1.661666,23.417875,0.054709,31.282375,0.016333
9a5f9715ee4099dd75c285a208d5eabc312f2154f1189a5098920ab891526424,http://127.0.0.1:28001,12.123875,23.571041,0.054042,57.191958,0.099417
9a5f9715ee4099dd75c285a208d5eabc312f2154f1189a5098920ab891526424,http://127.0.0.1:28000,1.288166,36.544667,0.06175,33.607333,0.013584
d9b1cc81eef0389b8e27b779a5750066ad5536928af3af8bab205ec4c593a5b7,http://127.0.0.1:28003,2.329291,27.429625,0.046291,18.50775,0.029209
d9b1cc81eef0389b8e27b779a5750066ad5536928af3af8bab205ec4c593a5b7,http://127.0.0.1:28002,1.13975,0.005542,0.580208,17.872625,2.451917
d9b1cc81eef0389b8e27b779a5750066ad5536928af3af8bab205ec4c593a5b7,http://127.0.0.1:28000,2.435583,11.914125,0.048208,34.571708,0.016042
59acfdab27d5d2f57ed372d9c0d516af1ba688e27e9025b244f450fe30c61d84,http://127.0.0.1:28002,3.252791,23.39925,0.048333,31.023042,0.013708
59acfdab27d5d2f57ed372d9c0d516af1ba688e27e9025b244f450fe30c61d84,http://127.0.0.1:28001,4.08875,18.706208,0.053,54.920625,0.017625
59acfdab27d5d2f57ed372d9c0d516af1ba688e27e9025b244f450fe30c61d84,http://127.0.0.1:28000,0.933458,36.785417,0.046958,34.195167,0.013541
a3be00d16b1b5ff7f84091dee2f55fcb2a4546f63b5b8317d881e25054057d53,http://127.0.0.1:28000,24.508458,36.866041,0.053375,34.177459,0.094041
a3be00d16b1b5ff7f84091dee2f55fcb2a4546f63b5b8317d881e25054057d53,http://127.0.0.1:28001,0.979,22.812417,0.049875,56.498917,0.013625
a3be00d16b1b5ff7f84091dee2f55fcb2a4546f63b5b8317d881e25054057d53,http://127.0.0.1:28003,3.138917,20.555125,0.051709,27.107,0.016166
770507953d8dd9ee4916c623cb8c62074949110b77c00336cecec2c0027d812e,http://127.0.0.1:28003,13.997041,20.744166,0.085667,28.610792,0.016083
770507953d8dd9ee4916c623cb8c62074949110b77c00336cecec2c0027d812e,http://127.0.0.1:28002,1.119833,23.544292,0.049833,31.501125,0.014667
770507953d8dd9ee4916c623cb8c62074949110b77c00336cecec2c0027d812e,http://127.0.0.1:28000,23.837375,36.450125,0.053917,33.732917,0.0135
cc128525ed31f40f43d162fbab2b8a9de819c7414acc245198dfcca2b0eeb935,http://127.0.0.1:28003,1.092459,20.811667,0.790625,27.792916,0.018375
cc128525ed31f40f43d162fbab2b8a9de819c7414acc245198dfcca2b0eeb935,http://127.0.0.1:28002,25.676,14.298,0.077709,30.452375,0.015583
cc128525ed31f40f43d162fbab2b8a9de819c7414acc245198dfcca2b0eeb935,http://127.0.0.1:28000,0.964125,35.808416,0.367125,35.673292,0.31825
f469255c6f14b24f9dd64d867ffbbe20f230893ac0f50a946a90a3d3edfd2064,http://127.0.0.1:28000,25.980125,36.722458,0.052542,33.147416,0.0135
f469255c6f14b24f9dd64d867ffbbe20f230893ac0f50a946a90a3d3edfd2064,http://127.0.0.1:28001,0.657458,21.015708,0.051667,56.538958,0.014209
f469255c6f14b24f9dd64d867ffbbe20f230893ac0f50a946a90a3d3edfd2064,http://127.0.0.1:28003,36.102083,29.055833,0.051917,15.356417,0.016583
e7c007e15958ab6afb7dd755c9b647563f8152d5e5d7a90b27fed0407b98e986,http://127.0.0.1:28003,14.961,21.176334,0.052166,27.652875,0.013417
e7c007e15958ab6afb7dd755c9b647563f8152d5e5d7a90b27fed0407b98e986,http://127.0.0.1:28002,1.453959,24.72,0.050958,31.508625,0.0135
e7c007e15958ab6afb7dd755c9b647563f8152d5e5d7a90b27fed0407b98e986,http://127.0.0.1:28000,24.041042,36.67925,0.055042,33.367041,0.016792
99eef5dfe977683de9b58173e775038e9c473b357628a0015f962544a6cbfe96,http://127.0.0.1:28000,3.58525,20.773833,0.055333,36.132125,0.013709
99eef5dfe977683de9b58173e775038e9c473b357628a0015f962544a6cbfe96,http://127.0.0.1:28001,0.923,22.777625,0.064416,56.741459,0.015291
99eef5dfe977683de9b58173e775038e9c473b357628a0015f962544a6cbfe96,http://127.0.0.1:28003,1.623459,20.499375,0.047917,27.178042,0.013458
53aa8e878c6b1d411a9f0307d8b71fcd510b44350aec88367312b40acc215a28,http://127.0.0.1:28000,10.686417,11.930042,0.152541,33.944375,0.013625
53aa8e878c6b1d411a9f0307d8b71fcd510b44350aec88367312b40acc215a28,http://127.0.0.1:28001,0.460084,19.36625,0.050708,55.691417,0.019083
53aa8e878c6b1d411a9f0307d8b71fcd510b44350aec88367312b40acc215a28,http://127.0.0.1:28003,9.380416,15.400791,0.043709,25.806875,0.013208
4e0310bce6fff73b3b86be16087668c6a00947403f1190e2ac4ade250da114d1,http://127.0.0.1:28000,2.85975,20.9925,0.674,34.305417,0.013583
4e0310bce6fff73b3b86be16087668c6a00947403f1190e2ac4ade250da114d1,http://127.0.0.1:28002,2.950167,23.487792,0.048458,31.312875,0.013625
4e0310bce6fff73b3b86be16087668c6a00947403f1190e2ac4ade250da114d1,http://127.0.0.1:28003,2.339834,21.052667,0.048041,27.5925,0.013417
9d9570c78a32d0c5c3d6b518669ee0785ae43b8e338f9632953a226cf31c10b7,http://127.0.0.1:28000,11.504458,11.880625,0.050375,34.077041,0.013292
9d9570c78a32d0c5c3d6b518669ee0785ae43b8e338f9632953a226cf31c10b7,http://127.0.0.1:28001,0.72575,19.505208,0.049083,55.1845,0.029584
9d9570c78a32d0c5c3d6b518669ee0785ae43b8e338f9632953a226cf31c10b7,http://127.0.0.1:28003,0.9025,29.04975,0.049792,15.433791,0.014875
8581f419b467cf2058f13d4985949a28a30226b6c3c55700453d1920979b40f6,http://127.0.0.1:28002,3.636125,23.462084,0.053833,31.328958,0.013792
8581f419b467cf2058f13d4985949a28a30226b6c3c55700453d1920979b40f6,http://127.0.0.1:28001,1.803792,19.574166,0.046375,56.373292,0.013667
8581f419b467cf2058f13d4985949a28a30226b6c3c55700453d1920979b40f6,http://127.0.0.1:28003,7.725458,15.444208,0.045625,26.218125,0.013625
